edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
l1-supply-2,intake,l1-in-1,l1-in-2,22,0.041,0,27.738065179473654,1.2608211445215298,0.0,False,24.78173824516243,27.664108193847525,30.74551201011319,1.0
l1-extract-2,return,l1-out-2,l1-out-1,22,0.044,0,29.207028660556304,1.3275922118434684,0.0,False,27.22874248928632,29.03996201123374,31.716165977361577,1.0
l1-working-2,working,l1-in-2,l1-stope-2,15,1.35,15,15.244971281649734,1.016331418776649,0.0,False,13.582813936716224,15.191293141374317,16.74987146111708,0.5859375
l1-stope-return-2,return,l1-stope-2,l1-out-2,15,0.29000000000000004,0,15.244971281649734,1.016331418776649,0.0,False,13.582813936716224,15.191293141374317,16.74987146111708,1.0
l1-supply-3,intake,l1-in-2,l1-in-3,22,0.049,0,12.493093897823922,0.5678679044465419,0.0,False,9.802446183803092,12.443999012301864,15.686603991940306,1.0
l1-extract-3,return,l1-out-3,l1-out-2,22,0.051000000000000004,0,13.962057378906568,0.6346389717684804,0.0,False,12.766369709107844,14.013501756828969,15.47708540038274,1.0
l1-working-3,working,l1-in-3,l1-stope-3,16,1.54,18,13.962057378906568,0.8726285861816605,4.037942621093432,False,12.766369709107844,14.013501756828969,15.47708540038274,0.0
l1-stope-return-3,return,l1-stope-3,l1-out-3,15,0.325,0,13.962057378906568,0.9308038252604379,0.0,False,12.766369709107844,14.013501756828969,15.47708540038274,1.0
ramp-link-1,crosscut,l0-in-3,l1-in-3,16,0.85,0,4.37814527956835,0.27363407997302186,0.0,False,0.9159492693250204,4.607938460104368,7.046140349770697,1.0
intake-shaft-2,intake,intake-1,intake-2,30,0.02,0,58.289385432186656,1.9429795144062219,0.0,False,54.99902452599386,58.19660874288631,61.681165243187515,1.0
return-shaft-2,return,return-2,return-1,28,0.020999999999999998,0,61.19856723067236,2.1856631153811557,0.0,False,58.04265215796168,61.18867208637289,64.55977980413414,1.0
l2-supply-0,intake,intake-2,l2-in-0,22,0.025,0,58.289385432186656,2.649517519644848,0.0,False,54.99902452599386,58.19660874288631,61.681165243187515,1.0
l2-extract-0,return,l2-out-0,return-2,22,0.03,0,61.19856723067236,2.7817530559396526,0.0,False,58.04265215796168,61.18867208637289,64.55977980413414,1.0
l2-working-0,working,l2-in-0,l2-stope-0,13,1.19,15,19.157125830994147,1.4736250639226267,0.0,False,17.32910775301756,19.26420129801931,21.136788899603097,1.0
l2-stope-return-0,return,l2-stope-0,l2-out-0,15,0.22,0,19.157125830994147,1.2771417220662764,0.0,False,17.32910775301756,19.26420129801931,21.136788899603097,1.0
l2-supply-1,intake,l2-in-0,l2-in-1,22,0.033,0,39.1322596011925,1.7787390727814774,0.0,False,36.38229756173682,39.1842460245327,41.92233930583804,1.0
l2-extract-1,return,l2-out-1,l2-out-0,22,0.037,0,42.04144139967821,1.9109746090762825,0.0,False,39.5337093278157,42.00847838249401,44.58091697915106,1.0
l2-working-1,working,l2-in-1,l2-stope-1,14,1.38,18,15.67117644697042,1.119369746212173,2.3288235530295793,False,14.263076839054662,15.656189150751333,17.274451594233135,0.0078125
l2-stope-return-1,return,l2-stope-1,l2-out-1,15,0.255,0,15.67117644697042,1.0447450964646947,0.0,False,14.263076839054662,15.656189150751333,17.274451594233135,1.0
l2-supply-2,intake,l2-in-1,l2-in-2,22,0.041,0,23.461083154222088,1.0664128706464586,0.0,False,21.06982390569481,23.668645045722734,26.147828856219856,1.0
l2-extract-2,return,l2-out-2,l2-out-1,22,0.044,0,26.37026495270779,1.198648406941263,0.0,False,24.542902661731496,26.334549079273703,28.55577650453166,1.0
l2-working-2,working,l2-in-2,l2-stope-2,15,1.5699999999999998,15,13.685566884930873,0.9123711256620582,1.3144331150691269,False,12.206805509960843,13.717561991643295,14.990481672913791,0.05078125
l2-stope-return-2,return,l2-stope-2,l2-out-2,15,0.29000000000000004,0,13.685566884930873,0.9123711256620582,0.0,False,12.206805509960843,13.717561991643295,14.990481672913791,1.0
l2-supply-3,intake,l2-in-2,l2-in-3,22,0.049,0,9.775516269291217,0.4443416486041462,0.0,False,7.802070831703323,9.728256046328728,12.11084397461677,1.0
l2-extract-3,return,l2-out-3,l2-out-2,22,0.051000000000000004,0,12.684698067776917,0.5765771848989508,0.0,False,11.420532483091625,12.641212081879122,14.045128769766297,1.0
l2-working-3,working,l2-in-3,l2-stope-3,16,1.76,18,12.684698067776917,0.7927936292360573,5.315301932223083,False,11.420532483091625,12.641212081879122,14.045128769766297,0.0
l2-stope-return-3,return,l2-stope-3,l2-out-3,15,0.325,0,12.684698067776917,0.8456465378517944,0.0,False,11.420532483091625,12.641212081879122,14.045128769766297,1.0
ramp-link-2,crosscut,l1-in-3,l2-in-3,16,0.85,0,2.909181798485702,0.18182386240535636,0.0,False,0.7209042696764525,2.9058951961973336,4.822915042895001,1.0
