edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
l0-stope-return-3,return,l0-stope-3,l0-out-3,15,0.325,0,18.329296744447376,1.2219531162964918,0.0,False,16.657101224884666,18.303753934968633,20.3264888226271,1.0
intake-shaft-1,intake,intake-0,intake-1,30,0.016,0,98.36729959388754,3.278909986462918,0.0,False,92.30806151527386,98.81967966752343,104.13027020654815,1.0
return-shaft-1,return,return-1,return-0,28,0.018,0,141.17038595438171,5.041799498370776,0.0,False,135.65578432434506,141.46971315428243,147.01945462427838,1.0
l1-supply-0,intake,intake-1,l1-in-0,22,0.025,0,65.5329466592299,2.9787703026922685,0.0,False,61.97417976721002,65.62009124355366,69.27882210809658,1.0
l1-extract-0,return,l1-out-0,return-1,22,0.03,0,72.26255070825825,3.2846613958299202,0.0,False,68.69985295791881,72.45770233721504,76.5873622955761,1.0
l1-working-0,working,l1-in-0,l1-stope-0,13,0.97,15,23.06246353898397,1.7740356568449207,0.0,False,20.814309396461407,23.031080430565666,25.404973936390988,1.0
l1-stope-return-0,return,l1-stope-0,l1-out-0,15,0.22,0,23.06246353898397,1.5374975692655979,0.0,False,20.814309396461407,23.031080430565666,25.404973936390988,1.0
l1-supply-1,intake,l1-in-0,l1-in-1,22,0.033,0,42.47048312024594,1.9304765054657245,0.0,False,39.50731499555707,42.620292418682006,45.952892890660785,1.0
l1-extract-1,return,l1-out-1,l1-out-0,22,0.037,0,49.20008716927427,2.2363675986033758,0.0,False,46.74900047758064,49.42777394580163,52.43487628996788,1.0
l1-working-1,working,l1-in-1,l1-stope-1,14,1.16,18,18.4916448685181,1.3208317763227215,0.0,False,16.686681650988106,18.619968478184436,20.63935465358345,0.70703125
l1-stope-return-1,return,l1-stope-1,l1-out-1,15,0.255,0,18.4916448685181,1.2327763245678733,0.0,False,16.686681650988106,18.619968478184436,20.63935465358345,1.0
l1-supply-2,intake,l1-in-1,l1-in-2,22,0.041,0,23.978838251727836,1.0899471932603562,0.0,False,21.193865854518563,24.138177024892688,26.76189281625884,1.0
l1-extract-2,return,l1-out-2,l1-out-1,22,0.044,0,30.708442300756175,1.3958382863980079,0.0,False,28.65065975181269,30.753653110173794,32.78357999026442,1.0
l1-working-2,working,l1-in-2,l1-stope-2,15,1.35,15,15.979782824888481,1.0653188549925654,0.0,False,14.471830730325877,16.052054716860017,17.72913172598132,0.875
l1-stope-return-2,return,l1-stope-2,l1-out-2,15,0.29000000000000004,0,15.979782824888481,1.0653188549925654,0.0,False,14.471830730325877,16.052054716860017,17.72913172598132,1.0
l1-supply-3,intake,l1-in-2,l1-in-3,22,0.049,0,7.999055426839356,0.363593428492698,0.0,False,5.138927496649463,8.06105002208389,10.332423248559389,1.0
